Status;Device ID;Location;Machine;Product;Category;Transaction;TransDate;Type;RCoil;RPrice;RQty;MCoil;MPrice;MQty;LineTotal;TransTotal;Prcd Date;;Count of Transaction;Column Labels;;;;;
Processed;VJ300320611;Brunswick Sq Mall;BSQ Mall x1366 - ATT;SunChips Multigrain - Harvest Cheddar;Food;15780535025;06/10/2022;Cash;111;1.5;1;111;1.5;1;1.5;1.5;06/10/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Monster Energy Original;Carbonated;15781170977;06/10/2022;Credit;144;3;1;144;3;1;3;6;06/10/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Cheetos Flaming Hot Limon Crunchy;Food;15781170977;06/10/2022;Credit;113;1.5;1;113;1.5;1;1.5;6;06/10/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Coca Cola - Regular;Carbonated;15781198936;06/10/2022;Cash;142;1.5;1;142;1.5;1;1.5;1.5;06/10/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;SunChips Multigrain - Harvest Cheddar;Food;15781327780;06/10/2022;Cash;121;1.5;1;121;1.5;1;1.5;1.5;06/10/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Coca Cola - Zero Sugar;Carbonated;15781473271;06/10/2022;Credit;141;2;1;141;2;1;2;2;06/10/2022;;;;;;;;
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;Monster Energy Original;Carbonated;15781517950;06/10/2022;Credit;146;3;1;146;3;1;3;3;19/10/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Spindrift - Sparkling Water  Grapefruit;Carbonated;15781521821;06/10/2022;Credit;142;1.5;1;142;1.5;1;1.5;1.5;06/10/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Chesters Fries Flaming hot;Food;15782210655;06/10/2022;Cash;123;1.5;1;123;1.5;1;1.5;1.5;06/10/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Coca Cola - Regular;Carbonated;15782210704;06/10/2022;Cash;142;1.5;1;142;1.5;1;1.5;1.5;06/10/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;SunChips Multigrain - Harvest Cheddar;Food;15782255826;06/10/2022;Cash;121;1.5;1;121;1.5;1;1.5;1.5;06/10/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Coca Cola - Regular;Carbonated;15782269990;06/10/2022;Cash;142;1.5;1;142;1.5;1;1.5;1.5;06/10/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;SunChips Multigrain - Original;Food;15782364889;06/10/2022;Cash;120;1.5;1;120;1.5;1;1.5;1.5;06/10/2022;;;;;;;;
Processed;VJ300320611;Brunswick Sq Mall;BSQ Mall x1366 - ATT;Bai Antioxidant - Zambia Bingcherry;Non Carbonated;15783524218;07/10/2022;Credit;145;2.5;1;145;2.5;1;2.5;2.5;07/10/2022;;;;;;;;
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;Simply Protein - Lemon Coconut;Food;15783605229;07/10/2022;Cash;138;2;1;138;2;1;2;2;07/10/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Starbucks Refresher - Real Coconut Water;Carbonated;15784216415;07/10/2022;Credit;148;3;1;148;3;1;3;3;07/10/2022;;;;;;;;
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;Popchips Potato - Sour Cream & Onion;Food;15784873710;07/10/2022;Cash;112;1.5;1;112;1.5;1;1.5;1.5;07/10/2022;;;;;;;;
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;Pop Corners - Kettle Corn;Food;15784874130;07/10/2022;Cash;110;1.5;1;110;1.5;1;1.5;1.5;07/10/2022;;;;;;;;
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;Lindens - Chocolate Chippers;Food;15784876032;07/10/2022;Cash;124;2;1;124;2;1;2;2;07/10/2022;;;;;;;;
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;Fritos - Original;Food;15785289791;07/10/2022;Credit;121;1.5;1;121;1.5;1;1.5;3;07/10/2022;;;;;;;;
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;Newtons Fig Bar;Food;15785289791;07/10/2022;Credit;130;1.5;1;130;1.5;1;1.5;3;07/10/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;RXBAR - Protein Bar - Peanut Butter;Food;15785575347;07/10/2022;Credit;139;2;1;139;2;1;2;2;07/10/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;BodyArmor LYTE  - Peach Mango;Water;15785581660;07/10/2022;Credit;147;2.75;1;147;2.75;1;2.75;2.75;07/10/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;RXBAR - Protein Bar - Peanut Butter;Food;15785737670;07/10/2022;Credit;139;2;1;139;2;1;2;2;07/10/2022;;;;;;;;
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;Snapple Tea - Raspberry;Non Carbonated;15785770504;07/10/2022;Credit;147;2.5;1;147;2.5;1;2.5;2.5;19/10/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Iberia Coconut Water;Non Carbonated;15786295398;07/10/2022;Credit;140;2;1;140;2;1;2;2;08/10/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Robert Irvine's - Fit Crunch -  Chocolate Pea;Food;15786313449;07/10/2022;Credit;130;2;1;130;2;1;2;2;08/10/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Coca Cola - Zero Sugar;Carbonated;15786316984;07/10/2022;Credit;141;2;1;141;2;1;2;2;08/10/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Coca Cola - Zero Sugar;Carbonated;15786333633;07/10/2022;Credit;141;2;2;141;2;2;4;4;08/10/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Mini Chips Ahoy;Food;15786567697;07/10/2022;Credit;155;4;1;155;4;1;4;4;08/10/2022;;;;;;;;
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;Iberia Coconut Water;Non Carbonated;15786608449;07/10/2022;Cash;142;2;1;142;2;1;2;2;19/10/2022;;;;;;;;
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;Kinder - Bueno - Crispy Creamy Chocolate;Food;15786613613;07/10/2022;Cash;130;2;1;130;2;1;2;2;19/10/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Coca Cola - Zero Sugar;Carbonated;15786780774;07/10/2022;Credit;141;2;1;141;2;1;2;2;08/10/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Pringles - Cheddar Cheese;Food;15788782476;08/10/2022;Credit;156;3;1;156;3;1;3;3;08/10/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Goldfish Baked - Cheddar;Food;15789293057;08/10/2022;Credit;125;1.25;1;125;1.25;1;1.25;1.25;08/10/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;CheezIt - White Cheddar;Food;15789318488;08/10/2022;Credit;123;1.5;1;123;1.5;1;1.5;5;08/10/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;SunChips Multigrain - Salsa;Food;15789318488;08/10/2022;Credit;113;1.5;1;113;1.5;1;1.5;5;08/10/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Coca Cola - Zero Sugar;Carbonated;15789318488;08/10/2022;Credit;141;2;1;141;2;1;2;5;08/10/2022;;;;;;;;
Processed;VJ300320611;Brunswick Sq Mall;BSQ Mall x1366 - ATT;Coca Cola - Regular;Carbonated;15789520869;08/10/2022;Credit;141;2;1;141;2;1;2;2;08/10/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Poland Springs Water;Water;15789541115;08/10/2022;Credit;144;1.5;1;144;1.5;1;1.5;1.5;08/10/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Poland Springs Water;Water;15789701742;08/10/2022;Credit;144;1.5;2;144;1.5;2;3;7;08/10/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;CheezIt - Go Paks;Food;15789701742;08/10/2022;Credit;151;4;1;151;4;1;4;7;08/10/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Starbucks Doubleshot Energy - Mocha;Non Carbonated;15789768510;08/10/2022;Credit;146;3.5;1;146;3.5;1;3.5;3.5;08/10/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;CheezIt - Double Cheese;Food;15789797023;08/10/2022;Credit;122;1.5;1;122;1.5;1;1.5;1.5;08/10/2022;;;;;;;;
Processed;VJ300320611;Brunswick Sq Mall;BSQ Mall x1366 - ATT;RXBAR - Protein Bar - Chocolate Sea Salt;Food;15789926951;08/10/2022;Cash;132;2;1;132;2;1;2;2;08/10/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Spindrift - Sparkling Water  Lime;Carbonated;15790023636;08/10/2022;Cash;142;1.5;1;142;1.5;1;1.5;1.5;08/10/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Pringles - Cheddar Cheese;Food;15790028269;08/10/2022;Cash;154;3;1;154;3;1;3;3;08/10/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Miss Vickie's Potato Chip - Sea Salt Original;Food;15790049438;08/10/2022;Cash;112;1.5;1;112;1.5;1;1.5;1.5;08/10/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;BodyArmor LYTE  - Peach Mango;Water;15790053542;08/10/2022;Cash;147;2.75;1;147;2.75;1;2.75;2.75;08/10/2022;;;;;;;;
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;Pop Corners - White Cheddar;Food;15790494579;08/10/2022;Cash;114;1.5;1;114;1.5;1;1.5;1.5;19/10/2022;;;;;;;;
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;RXBAR - Protein Bar - Chocolate Sea Salt;Food;15792632053;09/10/2022;Cash;133;2;1;133;2;1;2;2;19/10/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Pringles - Original;Food;15792786529;09/10/2022;Cash;152;3;1;152;3;1;3;3;09/10/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;CheezIt - Go Paks;Food;15792789209;09/10/2022;Cash;165;4;1;165;4;1;4;4;09/10/2022;;;;;;;;
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;Coca Cola - Zero Sugar;Carbonated;15794629415;10/10/2022;Cash;140;1.5;1;140;1.5;1;1.5;1.5;19/10/2022;;;;;;;;
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;Coca Cola - Zero Sugar;Carbonated;15794629726;10/10/2022;Cash;140;1.5;1;140;1.5;1;1.5;1.5;19/10/2022;;;;;;;;
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;Coca Cola - Zero Sugar;Carbonated;15794632353;10/10/2022;Cash;140;1.5;1;140;1.5;1;1.5;1.5;19/10/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Monster Energy Original;Carbonated;15794834664;10/10/2022;Cash;144;3;1;144;3;1;3;3;10/10/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Snapple Tea - Peach;Non Carbonated;15794852380;10/10/2022;Credit;147;2.5;1;147;2.5;1;2.5;2.5;10/10/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Snapple Tea - Lemon;Non Carbonated;15795083648;10/10/2022;Credit;145;2.5;1;145;2.5;1;2.5;2.5;10/10/2022;;;;;;;;
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;Pop Corners - Kettle Corn;Food;15795579198;10/10/2022;Cash;110;1.5;1;110;1.5;1;1.5;1.5;10/10/2022;;;;;;;;
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;Nutter Butter Bites;Food;15795580040;10/10/2022;Cash;122;1.5;1;122;1.5;1;1.5;1.5;10/10/2022;;;;;;;;
Processed;VJ300320611;Brunswick Sq Mall;BSQ Mall x1366 - ATT;Spindrift - Sparkling Water - Pineapple;Carbonated;15795976877;10/10/2022;Cash;142;1.5;1;142;1.5;1;1.5;1.5;10/10/2022;;;;;;;;
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;Popchips Potato - Sea Salt;Food;15796107707;10/10/2022;Credit;114;1.5;1;114;1.5;1;1.5;1.5;10/10/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Starbucks Doubleshot Energy - Mocha;Non Carbonated;15796439553;10/10/2022;Credit;146;3.5;1;146;3.5;1;3.5;3.5;10/10/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Snapple Tea - Lemon;Non Carbonated;15796448221;10/10/2022;Credit;145;2.5;1;145;2.5;1;2.5;2.5;10/10/2022;;;;;;;;
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;Goldfish Baked - Cheddar;Food;15796778517;10/10/2022;Cash;125;1.25;1;125;1.25;1;1.25;1.25;10/10/2022;;;;;;;;
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;Snapple Diet Tea - Raspberry;Non Carbonated;15796786556;10/10/2022;Cash;145;2.5;1;145;2.5;1;2.5;2.5;10/10/2022;;;;;;;;
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;Coca Cola - Zero Sugar;Carbonated;15796857653;10/10/2022;Credit;141;1.5;1;141;1.5;1;1.5;3.5;10/10/2022;;;;;;;;
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;Keto Bar - Chocolate Dream;Food;15796857653;10/10/2022;Credit;133;2;1;133;2;1;2;3.5;10/10/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Bai Antioxidant - Tanzania Lemon Super Tea;Non Carbonated;15796936950;10/10/2022;Credit;145;2.75;1;145;2.75;1;2.75;2.75;10/10/2022;;;;;;;;
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;Fritos - Original;Food;15797165764;10/10/2022;Cash;121;1.5;1;121;1.5;1;1.5;1.5;10/10/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Snapple Tea - Peach;Non Carbonated;15797233189;10/10/2022;Credit;147;2.5;1;147;2.5;1;2.5;2.5;10/10/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;CheezIt - Double Cheese;Food;15797281325;10/10/2022;Cash;122;1.5;1;122;1.5;1;1.5;1.5;10/10/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Wonderful Pistachios - Variety;Food;15797285186;10/10/2022;Cash;135;2;1;135;2;1;2;2;10/10/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Goldfish Baked - Cheddar;Food;15797287288;10/10/2022;Cash;125;1.25;1;125;1.25;1;1.25;1.25;10/10/2022;;;;;;;;
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;Pop Corners - Sea Salt;Food;15797456404;10/10/2022;Credit;111;1.5;1;111;1.5;1;1.5;1.5;10/10/2022;;;;;;;;
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;Goldfish Baked - Cheddar;Food;15797670205;10/10/2022;Credit;125;1.25;1;125;1.25;1;1.25;1.25;10/10/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;CheezIt - Go Paks;Food;15797710599;10/10/2022;Credit;151;4;1;151;4;1;4;5.5;10/10/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;SunChips Multigrain - Harvest Cheddar;Food;15797710599;10/10/2022;Credit;110;1.5;1;110;1.5;1;1.5;5.5;10/10/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Coca Cola - Regular;Carbonated;15798267019;10/10/2022;Cash;142;1.5;1;142;1.5;1;1.5;1.5;10/10/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;CheezIt - Go Paks;Food;15798299573;10/10/2022;Credit;165;4;1;165;4;1;4;4;10/10/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Miss Vickie's Potato Chip - Sea Salt Original;Food;15798302437;10/10/2022;Credit;112;1.5;1;112;1.5;1;1.5;1.5;10/10/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Coca Cola - Regular;Carbonated;15798906189;10/10/2022;Cash;142;1.5;1;142;1.5;1;1.5;1.5;10/10/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;SunChips Multigrain - Harvest Cheddar;Food;15799027001;10/10/2022;Cash;110;1.5;1;110;1.5;1;1.5;1.5;10/10/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;CheezIt - Original;Food;15799038389;10/10/2022;Cash;121;1.5;1;121;1.5;1;1.5;1.5;10/10/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Starbucks Doubleshot Energy - Mocha;Non Carbonated;15799134169;10/10/2022;Cash;146;3.5;1;146;3.5;1;3.5;3.5;10/10/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Chesters Fries Flaming hot;Food;15799674972;10/10/2022;Cash;123;1.5;1;123;1.5;1;1.5;1.5;10/10/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Monster Energy Original;Carbonated;15800551096;11/10/2022;Credit;146;3;1;146;3;1;3;3;11/10/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Coca Cola - Regular;Carbonated;15801029193;11/10/2022;Credit;142;1.5;1;142;1.5;1;1.5;1.5;11/10/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Coca Cola - Zero Sugar;Carbonated;15801046370;11/10/2022;Credit;141;2;1;141;2;1;2;2;11/10/2022;;;;;;;;
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;Popchips Potato - Barbeque;Food;15801426360;11/10/2022;Credit;113;1.5;1;113;1.5;1;1.5;1.5;11/10/2022;;;;;;;;
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;Wonderful Pistachios - Variety;Food;15801628931;11/10/2022;Cash;136;2;1;136;2;1;2;2;11/10/2022;;;;;;;;
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;Wonderful Pistachios - Variety;Food;15801661772;11/10/2022;Cash;136;2;1;136;2;1;2;2;11/10/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Goldfish Baked - Cheddar;Food;15801775826;11/10/2022;Cash;125;1.25;1;125;1.25;1;1.25;1.25;11/10/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Goldfish Baked - Cheddar;Food;15801776239;11/10/2022;Cash;125;1.25;1;125;1.25;1;1.25;1.25;11/10/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;SunChips Multigrain - Salsa;Food;15801804375;11/10/2022;Cash;113;1.5;1;113;1.5;1;1.5;1.5;11/10/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Coca Cola - Regular;Carbonated;15802302426;11/10/2022;Credit;142;1.5;1;142;1.5;1;1.5;1.5;11/10/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Miss Vickie's Potato Chip - Smokehouse BBQ;Food;15802394052;11/10/2022;Cash;120;1.5;1;120;1.5;1;1.5;1.5;11/10/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Miss Vickie's Potato Chip - Smokehouse BBQ;Food;15802395843;11/10/2022;Cash;120;1.5;1;120;1.5;1;1.5;1.5;11/10/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Miss Vickie's Potato Chip - Smokehouse BBQ;Food;15802417002;11/10/2022;Credit;120;1.5;1;120;1.5;1;1.5;1.5;11/10/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Miss Vickie's Potato Chip - Smokehouse BBQ;Food;15802437123;11/10/2022;Credit;120;1.5;1;120;1.5;1;1.5;1.5;11/10/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;SunChips Multigrain - Harvest Cheddar;Food;15802437429;11/10/2022;Credit;110;1.5;1;110;1.5;1;1.5;1.5;11/10/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Miss Vickie's Potato Chip - Smokehouse BBQ;Food;15802485025;11/10/2022;Cash;120;1.5;1;120;1.5;1;1.5;1.5;11/10/2022;;;;;;;;
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;Robert Irvine's - Fit Crunch -  Chocolate Pea;Food;15802674485;11/10/2022;Cash;132;2;1;132;2;1;2;2;11/10/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Robert Irvine's - Fit Crunch -  Chocolate Pea;Food;15803116079;11/10/2022;Credit;130;2;1;130;2;1;2;3.5;11/10/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;SunChips Multigrain - Original;Food;15803116079;11/10/2022;Credit;111;1.5;1;111;1.5;1;1.5;3.5;11/10/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Poland Springs Water;Water;15803189667;11/10/2022;Credit;144;1.5;1;144;1.5;1;1.5;1.5;11/10/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;RXBAR - Protein Bar - Chocolate Sea Salt;Food;15803215495;11/10/2022;Credit;138;2;1;138;2;1;2;2;11/10/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Poland Springs Water;Water;15803464524;11/10/2022;Credit;144;1.5;1;144;1.5;1;1.5;1.5;11/10/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;RXBAR - Protein Bar - Chocolate Sea Salt;Food;15803971373;11/10/2022;Credit;138;2;1;138;2;1;2;2;11/10/2022;;;;;;;;
Processed;VJ300320611;Brunswick Sq Mall;BSQ Mall x1366 - ATT;Starbucks Refresher - Real Coconut Water;Carbonated;15804338878;11/10/2022;Cash;148;3;1;148;3;1;3;3;11/10/2022;;;;;;;;
Processed;VJ300320611;Brunswick Sq Mall;BSQ Mall x1366 - ATT;Coca Cola - Regular;Carbonated;15804476299;11/10/2022;Cash;141;2;1;141;2;1;2;2;11/10/2022;;;;;;;;
Processed;VJ300320611;Brunswick Sq Mall;BSQ Mall x1366 - ATT;Coca Cola - Regular;Carbonated;15804601599;11/10/2022;Cash;141;2;1;141;2;1;2;2;11/10/2022;;;;;;;;
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;Lindens - Chocolate Chippers;Food;15804623896;11/10/2022;Credit;120;2;1;120;2;1;2;2;19/10/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Pringles - Cheddar Cheese;Food;15804648620;11/10/2022;Credit;156;3;1;156;3;1;3;3;11/10/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Pringles - Cheddar Cheese;Food;15804661266;11/10/2022;Credit;153;3;1;153;3;1;3;3;11/10/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Pringles - Cheddar Cheese;Food;15804825672;11/10/2022;Credit;156;3;1;156;3;1;3;3;11/10/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Coca Cola - Regular;Carbonated;15805253721;11/10/2022;Cash;142;1.5;1;142;1.5;1;1.5;1.5;11/10/2022;;;;;;;;
Processed;VJ300205292;Brunswick Sq Mall;BSQ Mall x1364 - Zales;Coca Cola - Zero Sugar;Carbonated;15805358260;11/10/2022;Cash;140;1.5;1;140;1.5;1;1.5;1.5;19/10/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Snapple Tea - Raspberry;Non Carbonated;15805667247;12/10/2022;Cash;143;2.5;1;143;2.5;1;2.5;2.5;11/10/2022;;;;;;;;
Processed;VJ300320609;GuttenPlans;GuttenPlans x1367;Monster Energy Original;Carbonated;15805923155;12/10/2022;Cash;146;3;1;146;3;1;3;3;12/10/2022;;;;;;;;
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;Wonderful Pistachios - Variety;Food;15806719273;12/10/2022;Cash;136;2;1;136;2;1;2;2;12/10/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;SunChips Multigrain - Salsa;Food;15806728464;12/10/2022;Cash;113;1.5;1;113;1.5;1;1.5;1.5;12/10/2022;;;;;;;;
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;Popchips Potato - Sour Cream & Onion;Food;15806984695;12/10/2022;Cash;112;1.5;1;112;1.5;1;1.5;1.5;12/10/2022;;;;;;;;
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;Wonderful Pistachios - Variety;Food;15807254326;12/10/2022;Cash;136;2;1;136;2;1;2;2;12/10/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Poland Springs Water;Water;15807777236;12/10/2022;Credit;144;1.5;1;144;1.5;1;1.5;1.5;12/10/2022;;;;;;;;
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;Wonderful Pistachios - Variety;Food;15807941288;12/10/2022;Cash;136;2;1;136;2;1;2;2;12/10/2022;;;;;;;;
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;Newtons Fig Bar;Food;15808136400;12/10/2022;Cash;130;1.5;1;130;1.5;1;1.5;1.5;12/10/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;Starbucks Refresher - Real Coconut Water;Carbonated;15808400711;12/10/2022;Cash;148;3;1;148;3;1;3;3;12/10/2022;;;;;;;;
Processed;VJ300320692;EB Public Library;EB Public Library x1380;CheezIt - Cheddar Sour Cream and Onion;Food;15808854280;12/10/2022;Cash;124;1.5;1;124;1.5;1;1.5;1.5;12/10/2022;;;;;;;;
Processed;VJ300320686;Earle Asphalt;Earle Asphalt x1371;Pop Corners - Kettle Corn;Food;15809011195;12/10/2022;Credit;110;1.5;1;110;1.5;1;1.5;3.5;12/10/2022;;;;;;;;
